9.01 0.254225 -2.22268
9.02 0.231706 -2.28005
9.03 0.208643 -2.33165
9.04 0.185093 -2.37734
9.05 0.161116 -2.41703
9.06 0.136773 -2.45062
9.07 0.112124 -2.47804
9.08 0.0872327 -2.49923
9.09 0.0621605 -2.51415
9.1 0.0369707 -2.52276
9.11 0.0117263 -2.52506
9.12 -0.0135096 -2.52106
9.13 -0.0386739 -2.51076
9.14 -0.0637038 -2.4942
9.15 -0.0885372 -2.47144
9.16 -0.113112 -2.44254
9.17 -0.137368 -2.40759
9.18 -0.161244 -2.36667
9.19 -0.184682 -2.3199
9.2 -0.207623 -2.26741
9.21 -0.230011 -2.20934
9.22 -0.251792 -2.14583
9.23 -0.272911 -2.07706
9.24 -0.293316 -2.00321
9.25 -0.312958 -1.92446
9.26 -0.33179 -1.84103
9.27 -0.349764 -1.75312
